__id,__created_time,__last_edited_time,Commit,Finished,Eval Recipe,Seed,Primary Metric,Result,Status,Server,Decision Needed,GPU Config,Artifacts,Started,Step,Tier,Name
3a8ee4d4-7777-80c1-83c9-dad3b8592a9c,2026-07-25T08:25:00.000Z,2026-07-25T08:25:00.000Z,,,,,,,,,False,,,,,,
39cee4d4-7777-810c-973b-f5f7fc809e57,2026-07-13T06:22:00.000Z,2026-07-13T06:22:00.000Z,,,split = val(1515) + test(4265) の両方。COCO per-class AP。2026-07-03 決定の統一 recipe（score_thr=0.0 / NMS-free 系）を両アームに厳守 — recipe 不一致は比較を無効化する。既存 per_class_ap.json が旧 recipe の場合は必ず再 eval。両アーム同一サーバー・同一 eval スクリプト・同一 annotation。学習なし（eval-only）。主判定は val（下流 Δ と同一 split で対応が取れる）、頑健性確認は test（rare 術具の実例が豊富）。,,"per-class AP (COCO, 15 クラス) × 2 凍結源。主判定量 = 選択性指標 R = (signature 3 術具 [Bipolar Forceps / Needle Holders / Scalpel] の平均 AP 低下) ÷ (汎用 12 術具の平均 AP 低下)。副次 = Bipolar Forceps 単独 AP 低下（hemostasis F1 崩壊 0.801→0.179 の説明力）、overall mAP 差 -0.0443 に対する signature 3 術具の寄与率。","R=-0.11±0.39 (3seed val, 符号不一致→非有意)。仮説不支持: AlignDETR劣化はgeneric11(+1.78pp)に集中、signature3(Bipolar/NeedleHolders/Scalpel)はほぼ中立。val主判定は完了。test(4265)はrelationdetr/aligndetr S0 checkpointが本ホスト(andrew)に不在のため未実施。",running,philip (RTX 6000 Ada),True,eval-only。GPU 1 枚・数十分想定。AlignDETR ckpt (model_final.pth) は philip 所在。Relation-DETR S0-frozen ckpt の所在に応じて lecun でも可だが、両アームを必ず同一機で実行すること。,https://github.com/takuya3h/m2/tree/exp/Andrew-wip-20260703/experiments/analysis/frozen_source_signature3_R_index,,S0,must,凍結源の per-class AP 分解：AlignDETR の det→phase 負転移は signature 術具 AP の欠損で説明できるか
399ee4d4-7777-8106-b961-e44e12573af7,2026-07-10T17:50:00.000Z,2026-07-10T17:50:00.000Z,5dcfe1705f19b482a4b03ee2fd88a98d345efbf8,"{""start"": ""2026-07-10T17:50:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8752, macro_f1=0.6934, jaccard=0.6371, edit=33.5185, segF1@50=0.2845
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,lecun,False,"DDP 2GPU (RTX A6000 x2) on lecun, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/transfer/t1a_frozen_src_aligndetr_003_t1a_frozen_src_aligndetr_seed123,"{""start"": ""2026-07-10T17:48:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_frozen_src_aligndetr_003_t1a_frozen_src_aligndetr_seed123
399ee4d4-7777-8144-978a-c1d1f207ad4f,2026-07-10T17:50:00.000Z,2026-07-10T17:50:00.000Z,5dcfe1705f19b482a4b03ee2fd88a98d345efbf8,"{""start"": ""2026-07-10T17:50:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8686, macro_f1=0.6635, jaccard=0.6094, edit=35.4312, segF1@50=0.2805
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,lecun,False,"DDP 2GPU (RTX A6000 x2) on lecun, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/transfer/t1a_frozen_src_aligndetr_002_t1a_frozen_src_aligndetr_seed456,"{""start"": ""2026-07-10T17:48:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_frozen_src_aligndetr_002_t1a_frozen_src_aligndetr_seed456
399ee4d4-7777-812b-bc84-cfc4c049efad,2026-07-10T17:50:00.000Z,2026-07-10T17:50:00.000Z,5dcfe1705f19b482a4b03ee2fd88a98d345efbf8,"{""start"": ""2026-07-10T17:50:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.8917, macro_f1=0.7057, jaccard=0.6533, edit=35.5253, segF1@50=0.3233
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,lecun,False,"DDP 2GPU (RTX A6000 x2) on lecun, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/transfer/t1a_frozen_src_aligndetr_001_t1a_frozen_src_aligndetr_seed42,"{""start"": ""2026-07-10T17:48:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_frozen_src_aligndetr_001_t1a_frozen_src_aligndetr_seed42
399ee4d4-7777-81f0-a984-ec5db26c4203,2026-07-10T17:50:00.000Z,2026-07-10T17:50:00.000Z,5dcfe1705f19b482a4b03ee2fd88a98d345efbf8,"{""start"": ""2026-07-10T17:50:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9472, macro_f1=0.8040, jaccard=0.7623, edit=31.8046, segF1@50=0.3924
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,lecun,False,"DDP 2GPU (RTX A6000 x2) on lecun, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/transfer/t1a_frozen_src_relationdetr_002_t1a_frozen_src_relationdetr_seed456,"{""start"": ""2026-07-10T17:48:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_frozen_src_relationdetr_002_t1a_frozen_src_relationdetr_seed456
399ee4d4-7777-8134-81fc-e10846d2e527,2026-07-10T17:50:00.000Z,2026-07-10T17:50:00.000Z,5dcfe1705f19b482a4b03ee2fd88a98d345efbf8,"{""start"": ""2026-07-10T17:50:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9479, macro_f1=0.8030, jaccard=0.7625, edit=37.6263, segF1@50=0.4502
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,lecun,False,"DDP 2GPU (RTX A6000 x2) on lecun, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/transfer/t1a_frozen_src_relationdetr_001_t1a_frozen_src_relationdetr_seed42,"{""start"": ""2026-07-10T17:47:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_frozen_src_relationdetr_001_t1a_frozen_src_relationdetr_seed42
399ee4d4-7777-819e-aacc-ccd77363df20,2026-07-10T17:50:00.000Z,2026-07-10T17:50:00.000Z,5dcfe1705f19b482a4b03ee2fd88a98d345efbf8,"{""start"": ""2026-07-10T17:50:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9479, macro_f1=0.8094, jaccard=0.7710, edit=33.2401, segF1@50=0.3909
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,lecun,False,"DDP 2GPU (RTX A6000 x2) on lecun, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal2/m2/experiments/transfer/t1a_frozen_src_relationdetr_001_t1a_frozen_src_relationdetr_seed123,"{""start"": ""2026-07-10T17:47:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_frozen_src_relationdetr_001_t1a_frozen_src_relationdetr_seed123
396ee4d4-7777-81a1-8a1c-f00eb4e488a6,2026-07-07T16:34:00.000Z,2026-07-07T16:34:00.000Z,2f57429,"{""start"": ""2026-07-07T16:34:00.000+00:00"", ""end"": null, ""time_zone"": null}",(eval_recipe が metrics.json に未記載),,"val per-class AP (COCO bbox), Δ=inj−ctrl@final, 3-seed paired-σ","det mAP=0.7293 (init/warm-start=0.7270, Δ_det=+0.0023)
phase-排他ゲート版clsbias(Bipolar除外, T1B_RARE_SLOTS=9,11,13, trainable=film, 3seed, Δ=inj−ctrl@final, §10.1)。overall mAP Δ+0.228pp(pstd0.057)✅有意・非劣化・init超え。rare per-class: Bipolar Forceps:-0.00pp, Scalpel:+1.21pp✅, Skewer:+0.77pp✅, Syringe:+1.21pp✅(注入3術具全有意, Bipolar除外=厳密中立)。rare平均+0.80pp。元clsbias(Bipolar−3.14悪化・overall+0.003非有意)からBipolar除外で3術具利得保存・Bipolar中立化・overall有意化(+0.228)。phase→detの二正解経路[frozen×phase-排他ゲート(本件:安全・低コスト) vs 可塑×広域CA(camt-all:phase-spread救うがoverall絶対劣化)]。 ／【誠実性】val評価・test未検証(rareはtestの方が信頼)→rare結論はtest追認まで暫定。",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///tmp/ledger_clsbias_pe,"{""start"": ""2026-07-07T16:34:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,effort,ledger_clsbias_pe
396ee4d4-7777-81a4-befb-ff59dff2842d,2026-07-07T08:08:00.000Z,2026-07-07T08:08:00.000Z,9eb61ad,"{""start"": ""2026-07-07T08:08:00.000+00:00"", ""end"": null, ""time_zone"": null}",(eval_recipe が metrics.json に未記載),,"val per-class AP (COCO bbox), Δ=inj−ctrl@final, 3-seed paired-σ","det mAP=0.7149 (init/warm-start=0.7270, Δ_det=-0.0121)
真のquery-selective多トークンCA×trainable=all(検出器同時fine-tune~26.8M,3seed×inj/ctrl,Δ=inj−ctrl@final,§10.1)。overall mAP Δ+0.609pp(pstd0.081)✅有意・非劣化。rare-4 per-class: Bipolar Forceps:+2.65pp✅, Scalpel:+0.88pp✅, Skewer:+1.11pp✅, Syringe:+1.34pp(有意3/4)。rare平均+1.50pp。最重要: clsbias(frozen)で−3.14pp悪化のBipolarがcamt-allで+2.65pp有意改善へ逆転→三象限Bipolar −3.14/−0.35/+2.65で利得則の第三次元『検出器可塑性』を確証(利得=per-class phase特異性×注入の直接性×検出器可塑性)。 ／【誠実性】(1)trainable=allはoverall valを絶対劣化(init0.73→final0.71,全run best@ep-1)、有意改善はinjがctrlより劣化小の相対利得でfrozen S0の絶対mAPは超えず→--which final比較が正当,実運用early-stop前提。(2)val評価・test未検証(rareはtestの方が信頼)。",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///tmp/ledger_camt_all,"{""start"": ""2026-07-07T08:08:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,effort,ledger_camt_all
395ee4d4-7777-817d-a7c9-c56d4160b050,2026-07-06T17:14:00.000Z,2026-07-06T17:14:00.000Z,5fb96b5,"{""start"": ""2026-07-06T17:14:00.000+00:00"", ""end"": null, ""time_zone"": null}",(eval_recipe が metrics.json に未記載),,"val phase acc/macroF1 (online causal), per-slot ablation Δ, 3 phase-seed paired-σ","phase acc=0.9479, macro_f1=n/a, jaccard=n/a, edit=n/a, segF1@50=n/a
T1a利得(+4.93pp)の因果分解: 既存45run(15slot×3phase-seed mask)+shuffle対照を再解析(再学習なし)。per-slot除去Δ(paired-σ§10.1): Bipolar−0.86pp★/Scalpel−0.77pp★/NeedleHolders−0.46pp★ 有意DROP、Skewer/Syringeは飽和(headroom≈0)で非低下=利得則gain≈headroom×signatureを反証可能な形で確証。shuffleでacc0.9479→0.8605(S4 base 0.8986すら下回る)=region情報の実在・frame整合が本質。評価はval phase acc/macroF1(online causal)。証跡 experiments/analysis/t1a_factorial_ablation/。",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///tmp/ledger_stage/t1a_gain_factorial_ablation,"{""start"": ""2026-07-06T17:14:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,effort,t1a_gain_factorial_ablation
395ee4d4-7777-81c4-a784-f4768341d8a9,2026-07-06T17:14:00.000Z,2026-07-06T17:14:00.000Z,99e3353,"{""start"": ""2026-07-06T17:14:00.000+00:00"", ""end"": null, ""time_zone"": null}",(eval_recipe が metrics.json に未記載),,"val per-class AP (COCO bbox @IoU=.5:.95), Δ=inj−ctrl@final, 3-seed paired-σ","det mAP=0.7267 (init/warm-start=0.7270, Δ_det=-0.0003)
真のquery-selective多トークンCA(trainable=film, 3seed×inj/ctrl, Δ=inj−ctrl@final, paired-σ§10.1)。恒等ガード全seed init inj=ctrl。overall mAP Δ+0.052pp非有意=非劣化。rare-4 per-class AP: Bipolar Forceps:-0.35pp, Scalpel:+0.89pp✅, Skewer:+0.26pp, Syringe:-0.01pp（有意はScalpelのみ、他は seed間符号反転で非有意）。解釈: query-selectiveでBipolar悪化はclsbias−3.14pp→−0.35pp(非有意)に緩和も、rare利得も薄まり正味Scalpelのみ。frozen検出器では直接bias(clsbias)>拡散的CA。真のCA本領にはtrainable=all要（follow-up実行中）。 ／【誠実性訂正】検出には test split(instances_test.json,4265枚)が存在。本評価はval per-class APで test未評価。rare術具はvalで実例希少→testの方が信頼できる(eval_phase2det_test.py)ため、rare結論はtest検証まで暫定。",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///tmp/ledger_stage/t1b_camt_multitoken_3seed_efros,"{""start"": ""2026-07-06T17:14:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,effort,t1b_camt_multitoken_3seed_efros
395ee4d4-7777-810e-bb20-e6e7f5d38595,2026-07-06T16:41:00.000Z,2026-07-06T16:47:00.000Z,bdbb29f3a8364e0f409227049b0354c17bf699ce,"{""start"": ""2026-07-06T03:40:00.000+00:00"", ""end"": null, ""time_zone"": null}",class-wise max sigmoid score. subset=train (9657 frames).,42,(成果物: npz),"train_toolpresence.npz: 9657 x 15 = 906KB, mean=0.160. path: data/processed/b2a_detsignal/aligndetr_s0frozen_seed42/train_toolpresence.npz. 7min5s.",completed,philip (RTX 6000 Ada),False,RTX 6000 Ada x 1 (GPU 1),,"{""start"": ""2026-07-06T03:32:00.000+00:00"", ""end"": null, ""time_zone"": null}",S0,must,s0_044_aligndetr_s0frozen_toolpresence_train_seed42
395ee4d4-7777-8117-9f01-f44d49a8d3e9,2026-07-06T16:41:00.000Z,2026-07-06T16:47:00.000Z,bdbb29f3a8364e0f409227049b0354c17bf699ce,"{""start"": ""2026-07-06T03:28:00.000+00:00"", ""end"": null, ""time_zone"": null}",class_embed[-1] hook → class-wise max sigmoid score. subset=val (1515 frames). scripts/extract_b2a_toolpresence_aligndetr.py (今回新規).,42,(成果物: npz),"val_toolpresence.npz: 1515 x 15 = 143KB, mean=0.156. path: data/processed/b2a_detsignal/aligndetr_s0frozen_seed42/val_toolpresence.npz. 69s.",completed,philip (RTX 6000 Ada),False,RTX 6000 Ada x 1 (GPU 0),,"{""start"": ""2026-07-06T03:26:00.000+00:00"", ""end"": null, ""time_zone"": null}",S0,must,s0_043_aligndetr_s0frozen_toolpresence_val_seed42
395ee4d4-7777-8184-a03a-e2a1993c8949,2026-07-06T16:41:00.000Z,2026-07-06T16:47:00.000Z,bdbb29f3a8364e0f409227049b0354c17bf699ce,"{""start"": ""2026-07-06T03:32:00.000+00:00"", ""end"": null, ""time_zone"": null}",class_embed[-1] hook → soft-gated region-token. subset=train (9657 frames).,42,(成果物: npz),"train_regiontoken.npz: 9657 x 3840 = 142MB, mean=0.001. path: data/processed/t1a_regiontoken/aligndetr_s0frozen_seed42/train_regiontoken.npz. 7min.",completed,philip (RTX 6000 Ada),False,RTX 6000 Ada x 1 (GPU 1),,"{""start"": ""2026-07-06T03:25:00.000+00:00"", ""end"": null, ""time_zone"": null}",S0,must,s0_042_aligndetr_s0frozen_regiontoken_train_seed42
395ee4d4-7777-81c0-9982-f5b077392ed2,2026-07-06T16:41:00.000Z,2026-07-06T16:47:00.000Z,bdbb29f3a8364e0f409227049b0354c17bf699ce,"{""start"": ""2026-07-06T03:26:00.000+00:00"", ""end"": null, ""time_zone"": null}",class_embed[-1] hook → soft-gated region-token. AlignDETR-S0-frozen seed42 ckpt (s0_040). subset=val (1515 frames).,42,(成果物: npz),"val_regiontoken.npz: 1515 x 3840 = 22MB, mean=0.001, nonzero_frac=1.0. path: data/processed/t1a_regiontoken/aligndetr_s0frozen_seed42/val_regiontoken.npz. 68s.",completed,philip (RTX 6000 Ada),False,RTX 6000 Ada x 1 (GPU 0),,"{""start"": ""2026-07-06T03:25:00.000+00:00"", ""end"": null, ""time_zone"": null}",S0,must,s0_041_aligndetr_s0frozen_regiontoken_val_seed42
395ee4d4-7777-81f2-bc38-f31654f00b60,2026-07-06T16:41:00.000Z,2026-07-06T16:47:00.000Z,bdbb29f3a8364e0f409227049b0354c17bf699ce,"{""start"": ""2026-07-06T03:25:00.000+00:00"", ""end"": null, ""time_zone"": null}",AlignDETR R50 backbone freeze_at=5 (全凍結) + head 学習. init: aligndetr_r50_4scale_12ep_coco.pth. total_batch_size=4 (per-GPU 2). 12 epochs (28980 iters). config: aligndetr_r50_4scale_12ep_egosurgery_s0_frozen.py.,42,(訓練成果物のみ; 数値指標は下流TeCNO実験で). ckpt: /tmp/aligndetr_s0frozen_seed42_v2/model_final.pth (383MB),train time 2h33min (2 GPU DDP). ckpt=/tmp/aligndetr_s0frozen_seed42_v2/model_final.pth. 前段(1 GPU)から GPU 数統一のため kill→再学習.,completed,philip (RTX 6000 Ada),False,"RTX 6000 Ada x 2 (DDP, NCCL_P2P_DISABLE=1, NCCL_IB_DISABLE=1)",,"{""start"": ""2026-07-06T00:52:00.000+00:00"", ""end"": null, ""time_zone"": null}",S0,must,s0_040_aligndetr_s0frozen_seed42
394ee4d4-7777-819a-8d1d-d5b524e0e91b,2026-07-05T11:01:00.000Z,2026-07-05T11:01:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T11:01:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9505, macro_f1=0.8126, jaccard=0.7755, edit=59.3750, segF1@50=0.6456
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_appearance_003_t1a_appearance_seed456,"{""start"": ""2026-07-05T11:00:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_appearance_003_t1a_appearance_seed456
394ee4d4-7777-8149-bbed-ebb66eed4601,2026-07-05T11:00:00.000Z,2026-07-05T11:00:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T11:00:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9505, macro_f1=0.8163, jaccard=0.7813, edit=34.1667, segF1@50=0.4217
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_appearance_001_t1a_appearance_seed42,"{""start"": ""2026-07-05T11:00:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_appearance_001_t1a_appearance_seed42
394ee4d4-7777-81b9-9b00-c02e57c70ab4,2026-07-05T11:00:00.000Z,2026-07-05T11:00:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T11:00:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9465, macro_f1=0.7970, jaccard=0.7546, edit=35.5820, segF1@50=0.4214
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_appearance_002_t1a_appearance_seed123,"{""start"": ""2026-07-05T11:00:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_appearance_002_t1a_appearance_seed123
394ee4d4-7777-8170-81a4-ed24234285e2,2026-07-05T10:40:00.000Z,2026-07-05T10:40:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,"phase edit/seg-F1 (plain+sticky, online_causal); maintain acc/macro-F1","phase acc=0.9426, macro_f1=0.7994, jaccard=0.7543, edit=43.9153, segF1@50=0.5022
§4.1 Temporal Object-Set Fusion。Δ vs T1a base（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_regiontraj_test_003_t1a_regiontraj_test_seed456,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_regiontraj_test_003_t1a_regiontraj_test_seed456
394ee4d4-7777-81d7-84f9-f693556a2dd0,2026-07-05T10:40:00.000Z,2026-07-05T10:40:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",456,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9472, macro_f1=0.7963, jaccard=0.7530, edit=40.6349, segF1@50=0.4764
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_base_test_003_t1a_base_test_seed456,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_base_test_003_t1a_base_test_seed456
394ee4d4-7777-8111-870d-dc7759dda4cd,2026-07-05T10:40:00.000Z,2026-07-05T10:40:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,"phase edit/seg-F1 (plain+sticky, online_causal); maintain acc/macro-F1","phase acc=0.9492, macro_f1=0.8084, jaccard=0.7703, edit=32.3611, segF1@50=0.3962
§4.1 Temporal Object-Set Fusion。Δ vs T1a base（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_regiontraj_test_002_t1a_regiontraj_test_seed123,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_regiontraj_test_002_t1a_regiontraj_test_seed123
394ee4d4-7777-81e2-8cf8-cde3b8b81fe5,2026-07-05T10:40:00.000Z,2026-07-05T10:40:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",123,phase acc/macro-F1/jaccard/edit/seg-F1 (online_causal),"phase acc=0.9485, macro_f1=0.8066, jaccard=0.7671, edit=31.8046, segF1@50=0.3924
②object-token det→phase。Δ_phase vs S4 base 0.8986（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_base_test_002_t1a_base_test_seed123,"{""start"": ""2026-07-05T10:40:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_base_test_002_t1a_base_test_seed123
394ee4d4-7777-81f4-bb6e-fb5b59613e1f,2026-07-05T10:40:00.000Z,2026-07-05T10:40:00.000Z,27ad173f16f4c63a7bbe9160aa9a4b5c1461cb2a,"{""start"": ""2026-07-05T10:39:00.000+00:00"", ""end"": null, ""time_zone"": null}","effective_bs=1 (gpu_count=1 x per-gpu bs), lr_scaling=none; test_cfg(score_thr=None, max_per_img=None, nms_pre=None, nms_iou=None); split(train 9657 / val 1515 / test 4265)",42,"phase edit/seg-F1 (plain+sticky, online_causal); maintain acc/macro-F1","phase acc=0.9512, macro_f1=0.8166, jaccard=0.7828, edit=41.4493, segF1@50=0.5027
§4.1 Temporal Object-Set Fusion。Δ vs T1a base（within-server）",completed,efros (RTX A6000),False,"DDP 2GPU (RTX A6000 x2) on efros, manual launcher (E plan, CUDA_VISIBLE_DEVICES per rank)",file:///home/ubuntu/slocal/m2/experiments/transfer/t1a_regiontraj_test_001_t1a_regiontraj_test_seed42,"{""start"": ""2026-07-05T10:39:00.000+00:00"", ""end"": null, ""time_zone"": null}",B,must,t1a_regiontraj_test_001_t1a_regiontraj_test_seed42
