Frame,Phase
14_1_1475,hemostasis
14_1_1476,hemostasis
14_1_1477,hemostasis
14_1_1478,hemostasis
14_1_1479,hemostasis
14_1_1480,hemostasis
14_1_1481,hemostasis
14_1_1482,hemostasis
14_1_1483,hemostasis
14_1_1484,hemostasis
14_1_1485,hemostasis
14_1_1486,hemostasis
14_1_1487,hemostasis
14_1_1488,hemostasis
14_1_1489,hemostasis
14_1_1490,hemostasis
14_1_1491,hemostasis
14_1_1492,hemostasis
14_1_1493,hemostasis
14_1_1494,hemostasis
14_1_1495,hemostasis
14_1_1496,hemostasis
14_1_1497,hemostasis
14_1_1498,hemostasis
14_1_1499,hemostasis
14_1_1500,hemostasis
14_1_1501,hemostasis
14_1_1502,hemostasis
14_1_1503,hemostasis
14_1_1504,hemostasis
14_1_1505,hemostasis
14_1_1506,hemostasis
14_1_1507,hemostasis
14_1_1508,hemostasis
14_1_1509,hemostasis
14_1_1510,hemostasis
14_1_1511,hemostasis
14_1_1512,hemostasis
14_1_1513,hemostasis
14_1_1514,hemostasis
14_1_1515,hemostasis
14_1_1516,hemostasis
14_1_1517,hemostasis
14_1_1518,hemostasis
14_1_1519,hemostasis
14_1_1523,dissection
14_1_1524,dissection
14_1_1525,dissection
14_1_1526,dissection
14_1_1527,dissection
14_1_1528,dissection
14_1_1529,dissection
14_1_1530,dissection
14_1_1531,dissection
14_1_1532,dissection
14_1_1533,dissection
14_1_1534,dissection
14_1_1535,dissection
14_1_1536,dissection
14_1_1537,dissection
14_1_1538,dissection
14_1_1539,dissection
14_1_1540,dissection
14_1_1541,dissection
14_1_1542,dissection
14_1_1543,dissection
14_1_1544,dissection
14_1_1545,dissection
14_1_1546,dissection
14_1_1547,dissection
14_1_1548,dissection
14_1_1549,dissection
14_1_1550,dissection
14_1_1551,dissection
14_1_1552,dissection
14_1_1553,dissection
14_1_1554,dissection
14_1_1555,dissection
14_1_1556,dissection
14_1_1557,dissection
14_1_1558,dissection
14_1_1559,dissection
14_1_1560,dissection
14_1_1561,dissection
14_1_1562,dissection
14_1_1563,dissection
14_1_1564,dissection
14_1_1565,dissection
14_1_1566,dissection
14_1_1567,dissection
14_1_1568,dissection
14_1_1569,dissection
14_1_1570,dissection
14_1_1571,dissection
14_1_1572,dissection
14_1_1573,dissection
14_1_1574,dissection
14_1_1575,dissection
14_1_1576,dissection
14_1_1577,dissection
14_1_1578,dissection
14_1_1579,dissection
14_1_1580,dissection
14_1_1581,dissection
14_1_1582,dissection
14_1_1583,dissection
14_1_1584,dissection
14_1_1585,dissection
14_1_1586,dissection
14_1_1587,dissection
14_1_1588,dissection
14_1_1589,dissection
14_1_1590,dissection
14_1_1591,dissection
14_1_1593,hemostasis
14_1_1594,hemostasis
14_1_1595,hemostasis
14_1_1596,dissection
14_1_1597,dissection
14_1_1598,dissection
14_1_1599,dissection
14_1_1600,dissection
14_1_1601,dissection
14_1_1602,dissection
14_1_1603,dissection
14_1_1604,dissection
14_1_1605,dissection
14_1_1606,dissection
14_1_1607,dissection
14_1_1608,dissection
14_1_1609,dissection
14_1_1610,dissection
14_1_1611,dissection
14_1_1612,dissection
14_1_1613,dissection
14_1_1614,dissection
14_1_1615,dissection
14_1_1616,dissection
14_1_1617,dissection
14_1_1618,dissection
14_1_1619,dissection
14_1_1620,dissection
14_1_1621,dissection
14_1_1622,dissection
14_1_1623,dissection
14_1_1624,dissection
14_1_1625,dissection
14_1_1626,dissection
14_1_1627,dissection
14_1_1628,dissection
14_1_1629,dissection
14_1_1630,dissection
14_1_1631,dissection
14_1_1632,dissection
14_1_1633,dissection
14_1_1634,dissection
14_1_1635,dissection
14_1_1636,dissection
14_1_1637,dissection
14_1_1638,dissection
14_1_1639,dissection
14_1_1640,dissection
14_1_1641,dissection
14_1_1642,dissection
14_1_1643,dissection
14_1_1644,dissection
14_1_1645,dissection
14_1_1646,dissection
14_1_1647,dissection
14_1_1648,dissection
14_1_1649,dissection
14_1_1650,dissection
14_1_1651,dissection
14_1_1652,dissection
14_1_1653,dissection
14_1_1654,dissection
14_1_1655,dissection
14_1_1656,dissection
14_1_1657,dissection
14_1_1658,dissection
14_1_1659,dissection
14_1_1660,dissection
14_1_1661,dissection
14_1_1662,dissection
14_1_1663,dissection
14_1_1664,dissection
14_1_1665,dissection
14_1_1666,dissection
14_1_1676,incision
14_1_1677,incision
14_1_1678,incision
14_1_1679,incision
14_1_1680,incision
14_1_1681,incision
14_1_1682,incision
14_1_1683,incision
14_1_1684,incision
